sentiment,importance,category,affected_tickers,original_index,publish_date
-0.5,7,"['макроэкономика', 'финансы']",['MOEX'],10813,2021-10-13 09:20:00
0.6,8,"['компания', 'отчётность/доходы', 'дивиденды']",['GAZP'],24536,2025-05-07 14:30:00
-0.7,8,"['компания', 'отчётность/доходы', 'финансы']",['VTBR'],2996,2020-08-10 14:15:00
0.2,6,"['компания', 'финансы', 'конкуренция/рыночная доля']","['ALRS', 'MOEX']",3003,2020-08-10 16:25:00
0.8,7,"['компания', 'конкуренция/рыночная доля', 'продукт/контракты/инновации']",['T'],24528,2025-05-06 23:06:57
0.3,7,"['сектор', 'геополитика', 'конкуренция/рыночная доля']",['ALRS'],14736,2022-04-09 18:00:00
0.5,7,"['макроэкономика', 'сектор', 'финансы']","['MOEX', 'SBER']",3004,2020-08-10 16:32:44
0.7,7,"['дивиденды', 'компания']","['T', 'MO']",20609,2024-02-19 14:05:19
1.0,8,"['дивиденды', 'компания']",['ROSN'],20604,2024-02-17 02:03:38
0.8,8,"['дивиденды', 'компания']",['MGNT'],20603,2024-02-17 02:03:34
0.6,7,"['макроэкономика', 'компания', 'регуляция', 'отчётность/доходы']","['ALRS', 'MOEX']",3005,2020-08-10 16:40:00
-0.8,9,"['регуляция', 'судебные/регуляторные/санкции', 'сектор']","['GAZP', 'NVTK']",14743,2022-04-11 10:40:00
0.8,7,"['компания', 'отчётность/доходы']",['AFLT'],10819,2021-10-13 11:00:00
0.2,7,"['геополитика', 'сектор']",['GAZP'],24529,2025-05-07 09:10:00
-0.5,7,"['макроэкономика', 'регуляция', 'геополитика']",['MOEX'],20608,2024-02-19 13:00:00
0.7,6,"['компания', 'продукт/контракты/инновации']",['MTSS'],14741,2022-04-11 10:19:23
0.5,7,"['макроэкономика', 'сектор', 'геополитика']",['NVTK'],24531,2025-05-07 09:30:00
0.0,7,"['отчётность/доходы', 'дивиденды', 'события/форс-мажор']","['LKOH', 'MAGN']",10812,2021-10-12 21:05:25
0.5,7,"['компания', 'дивиденды', 'отчётность/доходы', 'менеджмент/кадровые изменения']",['LKOH'],10814,2021-10-13 09:35:00
0.7,8,"['компания', 'финансы', 'рейтинги/аналитика']","['YNDX', 'GMKN', 'SBER']",3006,2020-08-10 17:25:00
0.1,7,"['компания', 'финансы', 'аналитика']","['SBER', 'GAZP', 'GMKN', 'MAGN']",10818,2021-10-13 10:30:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],20607,2024-02-19 12:02:00
-0.3,7,"['компания', 'отчётность/доходы', 'дивиденды']",['GMKN'],3011,2020-08-11 09:10:00
0.0,7,"['компания', 'события/форс-мажор', 'слияния/поглощения/корпоративные события']",['SIBN'],20612,2024-02-20 02:07:56
-0.7,8,"['компания', 'санкции', 'финансы']",['ALRS'],14745,2022-04-11 13:00:00
-0.3,7,"['дивиденды', 'финансы', 'отчётность/доходы']",['GAZP'],24533,2025-05-07 09:45:00
0.5,7,"['компания', 'дивиденды', 'менеджмент/кадровые изменения']","['GMKN', 'RUAL']",10820,2021-10-13 11:35:00
-0.5,7,"['компания', 'отчётность/доходы', 'дивиденды', 'конкуренция/рыночная доля']","['SBER', 'VTBR']",2999,2020-08-10 15:10:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],10822,2021-10-13 11:53:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],20613,2024-02-20 11:37:00
-0.5,7,"['компания', 'сектор', 'финансы']","['ALRS', 'TCS']",3009,2020-08-10 20:40:00
0.0,6,"['компания', 'события/форс-мажор']",['RUAL'],24539,2025-05-07 16:58:21
0.2,7,"['компания', 'сектор', 'санкции']",['VTBR'],14746,2022-04-11 14:24:00
0.5,7,"['макроэкономика', 'сектор', 'геополитика', 'компания']",['GAZP'],10823,2021-10-13 12:36:26
-0.5,7,"['макроэкономика', 'сектор', 'регуляция', 'геополитика', 'санкции']","['GAZP', 'ALRS']",24532,2025-05-07 09:35:00
0.5,7,"['компания', 'дивиденды', 'менеджмент/кадровые изменения']","['RUAL', 'GMKN']",3008,2020-08-10 18:06:00
0.5,7,"['компания', 'финансы']","['SIBN', 'GAZP']",20610,2024-02-19 16:38:00
0.5,7,"['компания', 'финансы']",['GAZP'],20616,2024-02-20 16:01:00
0.5,7,"['финансы', 'компания']",['VTBR'],24535,2025-05-07 11:55:00
0.5,7,"['компания', 'отчётность/доходы', 'финансы']",['GMKN'],3001,2020-08-10 15:50:00
0.2,7,"['компания', 'менеджмент/кадровые изменения']","['GMKN', 'RUAL']",3002,2020-08-10 16:08:26
0.5,7,"['компания', 'финансы', 'аналитика']",['SBER'],3013,2020-08-11 09:35:00
-0.7,8,"['регуляция', 'геополитика', 'сектор']","['GAZP', 'NVTK']",24534,2025-05-07 10:15:00
0.2,6,"['компания', 'сектор', 'геополитика']",['LKOH'],10821,2021-10-13 11:48:12
-0.5,7,"['макроэкономика', 'геополитика', 'регуляция']",[],3012,2020-08-11 09:30:00
-0.6,7,"['макроэкономика', 'финансы']",['MOEX'],20614,2024-02-20 12:45:00
0.5,7,"['компания', 'финансы']","['SIBN', 'GAZP', 'VTBR']",24538,2025-05-07 15:43:00
0.7,7,"['дивиденды', 'компания', 'отчётность/доходы']",['T'],20615,2024-02-20 14:05:28
0.5,7,"['компания', 'регуляция', 'санкции']",['RUAL'],14744,2022-04-11 11:25:07
-0.5,7,"['судебные/регуляторные/санкции', 'компания', 'финансы']",['VTBR'],14749,2022-04-11 14:58:18
0.5,7,"['макроэкономика', 'финансы']",['MOEX'],14748,2022-04-11 14:29:34
-0.7,8,"['регуляция', 'санкции', 'геополитика']","['LKOH', 'SIBN']",24537,2025-05-07 15:37:17
-0.3,7,"['компания', 'отчётность/доходы', 'дивиденды']",['ROSN'],20618,2024-02-20 19:03:00
0.7,8,"['компания', 'менеджмент/кадровые изменения', 'слияния/поглощения/корпоративные события']",[],20617,2024-02-20 17:05:21
0.0,7,"['компания', 'события/форс-мажор']",['RUAL'],24540,2025-05-07 17:06:35
-0.5,7,"['дивиденды', 'отчётность/доходы', 'компания']",['CHMF'],14751,2022-04-11 15:30:28
0.0,7,"['геополитика', 'сектор']",['GAZP'],10824,2021-10-13 13:06:49
0.5,8,"['макроэкономика', 'геополитика', 'продукт/контракты/инновации']",['GAZP'],10828,2021-10-13 15:18:59
-0.7,8,"['компания', 'дивиденды', 'сектор', 'финансы']",['AFLT'],14752,2022-04-11 15:58:00
0.2,6,"['дивиденды', 'компания', 'конкуренция/рыночная доля']",['T'],20619,2024-02-21 02:05:21
0.7,7,"['компания', 'отчётность/доходы', 'конкуренция/рыночная доля']",['T'],24542,2025-05-07 19:09:55
0.0,6,"['макроэкономика', 'геополитика', 'финансы']",['MOEX'],24545,2025-05-08 09:00:00
0.2,7,"['сектор', 'регуляция', 'геополитика']","['ROSN', 'LKOH', 'NVTK', 'VTBR', 'RUAL']",14750,2022-04-11 15:30:00
0.7,7,"['отчётность/доходы', 'компания']","['GMKN', 'UNPRO']",3010,2020-08-10 21:04:39
0.7,8,"['сектор', 'геополитика', 'компания']","['ROSN', 'LKOH', 'SIBN']",10825,2021-10-13 13:25:37
-0.7,8,"['геополитика', 'сектор', 'финансы']",[],3018,2020-08-11 11:15:00
0.7,7,"['макроэкономика', 'сектор', 'компания']",['T'],20621,2024-02-21 20:05:24
-0.5,7,"['отчётность/доходы', 'сектор']",['PLZL'],3019,2020-08-11 11:45:00
0.0,5,"['компания', 'корпоративные события']",['NVTK'],20624,2024-02-22 02:06:39
-0.8,8,"['компания', 'геополитика', 'финансы', 'дивиденды']",['AFLT'],14754,2022-04-11 18:15:00
0.7,8,"['сектор', 'макроэкономика']","['RUAL', 'GMKN', 'MAGN']",10830,2021-10-13 15:42:00
0.6,7,"['геополитика', 'макроэкономика']",[],24546,2025-05-08 09:10:00
-0.7,7,"['компания', 'отчётность/доходы', 'конкуренция/рыночная доля']",['ALRS'],3016,2020-08-11 10:00:00
0.8,7,"['компания', 'отчётность/доходы', 'рейтинги/аналитика']",['T'],24541,2025-05-07 18:11:44
0.8,7,"['компания', 'финансы', 'продукт/контракты/инновации']",['VTBR'],10827,2021-10-13 15:13:35
0.8,8,"['компания', 'дивиденды', 'финансы', 'отчётность/доходы']",['SBER'],3021,2020-08-11 12:10:00
0.7,8,"['геополитика', 'продукт/контракты/инновации']","['GAZP', 'NVTK']",10832,2021-10-13 16:01:20
0.7,7,"['макроэкономика', 'сектор', 'геополитика']","['PHOR', 'GAZP']",24543,2025-05-07 19:31:44
0.5,7,"['геополитика', 'сектор']",['GAZP'],10829,2021-10-13 15:27:46
0.5,7,"['компания', 'сектор', 'финансы']",['PLZL'],10831,2021-10-13 15:55:00
0.8,7,"['сектор', 'компания', 'финансы']",['ALRS'],10834,2021-10-13 16:17:49
1.0,7,"['компания', 'финансы', 'дивиденды']",['PLZL'],14753,2022-04-11 16:37:00
0.8,8,"['компания', 'дивиденды', 'отчётность/доходы', 'конкуренция/рыночная доля']",['MGNT'],3017,2020-08-11 10:57:00
0.0,6,"['менеджмент/кадровые изменения', 'компания']",['PLZL'],14755,2022-04-11 18:27:27
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],20620,2024-02-21 11:59:00
1.0,8,"['компания', 'события/форс-мажор']",['ALRS'],24548,2025-05-08 11:00:00
0.5,6,"['макроэкономика', 'геополитика']",[],3015,2020-08-11 09:55:00
0.5,7,"['компания', 'финансы']","['SIBN', 'GAZP']",20626,2024-02-22 11:34:00
-0.5,7,"['сектор', 'регуляция']","['CHMF', 'RUAL']",10837,2021-10-13 17:10:00
0.8,7,"['макроэкономика', 'геополитика', 'компания']","['GAZP', 'ROSN']",24549,2025-05-08 14:14:03
-0.7,8,"['регуляция', 'геополитика', 'компания']",['GAZP'],3014,2020-08-11 09:41:43
0.8,7,"['компания', 'дивиденды', 'рейтинги/аналитика']",['T'],20622,2024-02-21 21:05:34
0.5,7,"['макроэкономика', 'геополитика']",['MOEX'],24544,2025-05-07 20:42:30
0.0,6,"['компания', 'корпоративные события']",['SIBN'],20623,2024-02-22 02:04:48
0.5,7,"['сектор', 'инновации', 'регуляция']","['GAZP', 'SIBN']",10826,2021-10-13 14:16:13
0.7,8,"['геополитика', 'сектор', 'компания']",['GAZP'],24550,2025-05-08 15:52:00
0.0,6,"['макроэкономика', 'компания', 'сектор']",['GAZP'],14762,2022-04-12 10:31:16
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],20627,2024-02-22 12:06:00
0.5,7,"['компания', 'финансы']","['SIBN', 'GAZP']",20625,2024-02-22 10:09:00
-0.8,9,"['геополитика', 'санкции', 'регуляция']",['SBER'],14757,2022-04-12 08:31:07
-0.5,7,"['события/форс-мажор', 'сектор']","['T', 'MTSS']",20628,2024-02-22 14:05:24
0.2,6,"['финансы', 'продукт/контракты/инновации']",['VTBR'],3020,2020-08-11 11:58:00
0.8,7,"['компания', 'отчётность/доходы', 'рейтинги/аналитика']",['T'],24552,2025-05-08 17:06:40
-0.5,8,"['регуляция', 'санкции', 'компания']",['ALRS'],14756,2022-04-11 18:40:00
0.8,8,"['сектор', 'компания', 'отчётность/доходы', 'дивиденды']","['CHMF', 'NLMK', 'MAGN']",10836,2021-10-13 17:10:00
0.7,7,"['компания', 'геополитика']","['GAZP', 'NVTK', 'PLZL']",24547,2025-05-08 10:12:15
0.2,7,"['регуляция', 'сектор']","['ROSN', 'GAZP']",10839,2021-10-13 18:01:30
0.7,8,"['финансы', 'рейтинги/аналитика']",['VTBR'],10835,2021-10-13 16:26:00
0.8,7,"['макроэкономика', 'финансы']",['SBER'],14764,2022-04-12 11:20:47
-0.5,8,"['геополитика', 'регуляция', 'сектор']",['GAZP'],3026,2020-08-11 16:53:00
-0.8,8,"['регуляция', 'геополитика', 'судебные/регуляторные/санкции']",['AFLT'],14747,2022-04-11 14:25:53
-0.5,7,"['события/форс-мажор', 'сектор']","['MTSS', 'T']",20629,2024-02-22 15:05:41
-0.7,8,"['компания', 'отчётность/доходы', 'экология']",['GMKN'],3024,2020-08-11 14:14:20
0.7,8,"['геополитика', 'сектор', 'компания']",['GAZP'],24551,2025-05-08 16:24:18
